id,productid,quantity,price,transaction_price,outbidstate,createtime
1967416848290267138,1861246218268860418,4000,277,,1,15/9/2025 10:35:04
1967430109484138498,1861246218268860418,4000,262,,1,15/9/2025 11:27:46
1967464057245384705,1861246218268860418,4000,247,,1,15/9/2025 13:42:40
1967468178916622337,1833749301404430337,2000,832,,1,15/9/2025 13:59:02
1967476643236003842,1861246218268860418,4000,232,,1,15/9/2025 14:32:40
1967489365189181442,1861246218268860418,4000,217,220.0,0,15/9/2025 15:23:14
1967491644407529473,1726519887646756866,10000,736,770.0,0,15/9/2025 15:32:17
1967492053180203009,1833749301404430337,2000,807,,1,15/9/2025 15:33:54
1967499253403467778,1716283930075017218,20000,666,,1,15/9/2025 16:02:31
1967511324706848770,1716283930075017218,20000,636,,1,15/9/2025 16:50:29
1967513742941208578,1887410778444939265,7000,198,229.0,0,15/9/2025 17:00:06
1967515367277707266,1712396043176718338,2000,720,,1,15/9/2025 17:06:33
1967522235282735105,1716283930075017218,20000,606,662.0,0,15/9/2025 17:33:50
1967757947059884033,1833749301404430337,2000,750,796.0,0,16/9/2025 09:10:29
1967760041162625026,1712396043176718338,2000,690,,1,16/9/2025 09:18:48
1967769222296948737,1896748202077802498,5000,115,,1,16/9/2025 09:55:17
1967769577328005122,1896747805397307394,2000,2,4.0,0,16/9/2025 09:56:42
1967772482147766273,1712396043176718338,2000,660,,1,16/9/2025 10:08:14
1967789909904510977,1712396043176718338,2000,630,,1,16/9/2025 11:17:29
1967805407320920066,1896748202077802498,5000,95,,1,16/9/2025 12:19:04
1967828734705979393,1712396043176718338,2000,600,,1,16/9/2025 13:51:46
1967828769082494977,1896748202077802498,5000,75,75.0,0,16/9/2025 13:51:54
1967839410241458178,1712396043176718338,2000,570,,1,16/9/2025 14:34:11
1967854944500633602,1712396043176718338,2000,540,645.0,0,16/9/2025 15:35:54
1968119319018897409,1957698632890486786,3000,270,,1,17/9/2025 09:06:26
1968123355621261313,1957698741468434433,4000,95,101.0,0,17/9/2025 09:22:29
1968130867598753793,1957698632890486786,3000,250,,1,17/9/2025 09:52:20
1968133984914538497,1968130751181651970,4500,815,,1,17/9/2025 10:04:43
1968144169502539777,1957698632890486786,3000,230,,1,17/9/2025 10:45:11
1968156032906854402,1957698632890486786,3000,210,,1,17/9/2025 11:32:19
1968191781203116033,1957698632890486786,3000,190,,1,17/9/2025 13:54:22
1968202323930152961,1957698632890486786,3000,170,,1,17/9/2025 14:36:16
1968203611988328450,1861246218268860418,3000,220,,1,17/9/2025 14:41:23
1968203889789665281,1887410778444939265,7000,229,,1,17/9/2025 14:42:29
1968204355164471297,1968159644089352193,2500,805,,1,17/9/2025 14:44:20
1968212524418760705,1957698632890486786,3000,150,174.0,0,17/9/2025 15:16:48
1968515350793576450,1968130751181651970,4500,795,796.0,0,18/9/2025 11:20:09
1968555191665188865,1655436434881122305,12000,950,1002.0,0,18/9/2025 13:58:27
1968575029120884737,1968159644089352193,2500,785,,1,18/9/2025 15:17:17
1968590050618007553,1968159644089352193,2500,765,765.0,0,18/9/2025 16:16:59
1968837776404459522,1724003476613427201,20000,212,214.0,0,19/9/2025 08:41:20
1968839537655623682,1716283930075017218,5000,662,662.0,0,19/9/2025 08:48:19
1968845209914912770,1861246218268860418,3000,210,,1,19/9/2025 09:10:52
1968853706249416706,1887410778444939265,7000,219,221.0,0,19/9/2025 09:44:38
1968855696769626113,1861246218268860418,3000,200,211.0,0,19/9/2025 09:52:32
1968879892820209665,1749708581027266561,30000,372,416.0,0,19/9/2025 11:28:41
1970297738720759809,1820711429252382722,700,38,,1,23/9/2025 09:22:43
1970371923245584386,1820711429252382722,700,18,,1,23/9/2025 14:17:30
1970383996398653441,1820711429252382722,700,8,8.0,0,23/9/2025 15:05:28
1970655128699846658,1743193301971152898,2200,220,,1,24/9/2025 09:02:50
1970680000528302081,1743193301971152898,2200,200,,1,24/9/2025 10:41:40
1970702335176130561,1743193301971152898,2200,180,222.0,0,24/9/2025 12:10:25
1970762096223502338,1716283930075017218,20000,662,,1,24/9/2025 16:07:54
1970781237084995586,1932341155273682945,2500,790,,1,24/9/2025 17:23:57
1971031610710347778,1716283930075017218,20000,632,666.0,0,25/9/2025 09:58:51
1971035496586203138,1932341155273682945,2500,766,766.0,0,25/9/2025 10:14:17
1971041829918134274,1887410778444939265,3000,221,,1,25/9/2025 10:39:27
1971049536364531714,1861246218268860418,3000,211,265.0,0,25/9/2025 11:10:04
1971142322396909570,1790553392298631170,5000,1565,,1,25/9/2025 17:18:47
1971146102299480066,1833749523199225857,12000,262,,1,25/9/2025 17:33:48
1971382498184462338,1833749523199225857,12000,254,,1,26/9/2025 09:13:09
1971397973446557697,1790553392298631170,5000,1515,1530.0,0,26/9/2025 10:14:38
1971402951535951874,1655474911924457474,6000,70,,1,26/9/2025 10:34:24
1971403375139684354,1887410778444939265,3000,201,231.0,0,26/9/2025 10:36:06
1971446493243310082,1833749523199225857,12000,230,282.0,0,26/9/2025 13:27:26
1971478011974057986,1655474911924457474,6000,40,140.0,0,26/9/2025 15:32:40
1971787948071653377,1952569529732517889,5000,585,,1,27/9/2025 12:04:16
1971788530341711873,1725353550845112321,30000,395,,1,27/9/2025 12:06:35
1971789141791543297,1952569722716639234,1500,260,,1,27/9/2025 12:09:01
1971814130712383489,1952569529732517889,5000,555,630.0,0,27/9/2025 13:48:18
1971821078123974657,1725353550845112321,30000,375,423.0,0,27/9/2025 14:15:55
1971831049314177025,1952569722716639234,1500,240,295.0,0,27/9/2025 14:55:32
1972117186259746818,1725353550845112321,30000,438,,1,28/9/2025 09:52:33
1972232952862810114,1833692999005302786,5000,760,,1,28/9/2025 17:32:34
1972248890446258177,1743193056012972034,7000,109,,1,28/9/2025 18:35:53
1972250321194655745,1743193056012972034,7000,89,,1,28/9/2025 18:41:35
1972252732663603202,1833746528491335682,1000,854,,1,28/9/2025 18:51:10
1972259303795793921,1820711429252382722,1000,2,2.0,0,28/9/2025 19:17:16
1972260410869751809,1892854125208829953,6000,1325,,1,28/9/2025 19:21:40
1972261078644891649,1896748202077802498,8000,95,,1,28/9/2025 19:24:19
1972261691260739586,1896747805397307394,4000,20,,1,28/9/2025 19:26:45
1972261907221258242,1724003476613427201,30000,276,,1,28/9/2025 19:27:37
1972262058388168705,1716283930075017218,20000,666,,1,28/9/2025 19:28:13
1972477865168748546,1724003476613427201,30000,256,,1,29/9/2025 09:45:45
1972489126120079362,1724003476613427201,30000,236,,1,29/9/2025 10:30:30
1972492654695759873,1743193056012972034,7000,69,75.0,0,29/9/2025 10:44:31
1972493603170500609,1892854125208829953,6000,1275,,1,29/9/2025 10:48:17
1972503612499509250,1724003476613427201,30000,216,232.0,0,29/9/2025 11:28:04
1972505370713997314,1896748202077802498,8000,75,75.0,0,29/9/2025 11:35:03
1972514529110999042,1896747805397307394,4000,10,30.0,0,29/9/2025 12:11:26
1972544367997829121,1833750255721836545,40000,430,,1,29/9/2025 14:10:00
1972545205365456897,1833694753625272321,30000,446,,1,29/9/2025 14:13:20
1972547895625596930,1892854125208829953,6000,1225,1225.0,0,29/9/2025 14:24:01
1972558100669218818,1833750255721836545,40000,394,394.0,0,29/9/2025 15:04:34
1972560750248804354,1833694753625272321,30000,409,409.0,0,29/9/2025 15:15:06
1972565188652908546,1716283930075017218,20000,636,636.0,0,29/9/2025 15:32:44
1972569924261199873,1833746528491335682,1000,804,848.0,0,29/9/2025 15:51:33
1972623214764179458,1790553392298631170,5000,1530,,1,29/9/2025 19:23:19
1972823872813441026,1952569529732517889,10000,630,,1,30/9/2025 08:40:40
1972825833335988226,1932632226344005633,7000,160,,1,30/9/2025 08:48:27
1972830039996407809,1952569859979431937,3500,130,,1,30/9/2025 09:05:10
1972830915947438082,1952569529732517889,10000,600,,1,30/9/2025 09:08:39
1972848761054208001,1952569859979431937,3500,110,,1,30/9/2025 10:19:33
1972850549815812098,1932632226344005633,7000,140,,1,30/9/2025 10:26:40
1972854468457570306,1790553392298631170,5000,1480,,1,30/9/2025 10:42:14
1972856233743654914,1952569529732517889,10000,570,,1,30/9/2025 10:49:15
1972860519215046658,1655474911924457474,8000,70,132.0,0,30/9/2025 11:06:16
1972866182192340993,1952569859979431937,3500,90,90.0,0,30/9/2025 11:28:47
1972867139223461889,1932632226344005633,7000,120,152.0,0,30/9/2025 11:32:35
1972874971893243905,1790553392298631170,5000,1430,1465.0,0,30/9/2025 12:03:42
1972902195065298945,1952569529732517889,10000,540,540.0,0,30/9/2025 13:51:53
1973987319315980290,1716283930075017218,40000,636,,1,3/10/2025 13:43:47
1974013092580057089,1716283930075017218,40000,606,,1,3/10/2025 15:26:12
1974028210260959233,1716283930075017218,40000,576,,1,3/10/2025 16:26:17
1974040706875154433,1716283930075017218,40000,546,566.0,0,3/10/2025 17:15:56
1975725347315154946,1724003476613427201,30000,232,,1,8/10/2025 08:50:05
1975738681854820353,1724003476613427201,30000,212,230.0,0,8/10/2025 09:43:04
1976116878832386050,1887410778444939265,7000,232,,1,9/10/2025 10:45:53
1976173707583111169,1861246218268860418,4000,265,,1,9/10/2025 14:31:42
1976193729630126082,1749708581027266561,30000,428,,1,9/10/2025 15:51:16
1976201505416757249,1749708581027266561,30000,408,,1,9/10/2025 16:22:10
1976208856278450177,1749708581027266561,30000,388,398.0,0,9/10/2025 16:51:22
1976449227520528385,1655436434881122305,12000,1000,,1,10/10/2025 08:46:31
1976457122907738114,1861246218268860418,4000,255,312.0,0,10/10/2025 09:17:54
1976457868818567169,1716283930075017218,20000,566,,1,10/10/2025 09:20:52
1976459077465985026,1896748202077802498,5000,103,,1,10/10/2025 09:25:41
1976462254391218178,1957698632890486786,2000,224,,1,10/10/2025 09:38:18
1976463359871340545,1957698741468434433,2500,101,,1,10/10/2025 09:42:42
1976464745992343553,1887410778444939265,7000,222,230.0,0,10/10/2025 09:48:11
1976468180129075201,1725353550845112321,30000,418,,1,10/10/2025 10:01:51
1976472775521783809,1716283930075017218,20000,536,,1,10/10/2025 10:20:06
1976473350346952706,1957698632890486786,2000,204,,1,10/10/2025 10:22:23
1976479586882736129,1957698741468434433,2500,81,112.0,0,10/10/2025 10:47:10
1976487695269285889,1725353550845112321,30000,398,,1,10/10/2025 11:19:24
1976488360443957250,1896748202077802498,5000,83,141.0,0,10/10/2025 11:22:02
1976526110719266817,1957698632890486786,2000,184,230.0,0,10/10/2025 13:52:02
1976526661808869377,1716283930075017218,20000,506,,1,10/10/2025 13:54:14
1976530744741515266,1725353550845112321,30000,378,378.0,0,10/10/2025 14:10:27
1976540459038986242,1716283930075017218,20000,476,542.0,0,10/10/2025 14:49:03
1976547980453662722,1655436434881122305,12000,950,,1,10/10/2025 15:18:55
1976561766296244226,1655436434881122305,12000,900,967.0,0,10/10/2025 16:13:42
1976821372855574530,1891661416053948418,3500,20,,1,11/10/2025 09:25:19
1976905307098767362,1861246218268860418,3000,312,,1,11/10/2025 14:58:49
1976906203668996097,1887410778444939265,7000,230,253.0,0,11/10/2025 15:02:23
1977536035864023041,1655436434881122305,14000,1000,,1,13/10/2025 08:45:06
1977538707899912193,1891661416053948418,3500,10,20.0,0,13/10/2025 08:55:43
1977539822041272321,1724003476613427201,40000,230,,1,13/10/2025 09:00:09
1977540326234361858,1820711111772930050,600,288,,1,13/10/2025 09:02:09
1977550651830669314,1724003476613427201,40000,210,242.0,0,13/10/2025 09:43:11
1977551190911979522,1820711111772930050,600,268,,1,13/10/2025 09:45:19
1977566465933807618,1820711111772930050,600,248,261.0,0,13/10/2025 10:46:01
1977572696660480001,1655436434881122305,14000,950,,1,13/10/2025 11:10:46
1977619491079950337,1655436434881122305,14000,900,937.0,0,13/10/2025 14:16:43
1977900081767337985,1932632226344005633,2000,31,,1,14/10/2025 08:51:42
1977900566402387970,1716283930075017218,20000,542,624.0,0,14/10/2025 08:53:37
1977906684704935937,1861246218268860418,3000,297,,1,14/10/2025 09:17:56
1977918202154668034,1861246218268860418,3000,282,355.0,0,14/10/2025 10:03:43
1977930947876966402,1932632226344005633,2000,21,,1,14/10/2025 10:54:21
1977950443928899585,1932632226344005633,2000,11,13.0,0,14/10/2025 12:11:49
1978266194221002753,1743193056012972034,5000,81,,1,15/10/2025 09:06:30
1978283347175337985,1743193056012972034,5000,61,67.0,0,15/10/2025 10:14:39
1978333638121811970,1749708581027266561,20000,398,404.0,0,15/10/2025 13:34:29
1978628975902355458,1655436434881122305,14000,930,958.0,0,16/10/2025 09:08:02
1978650833104171010,1887410778444939265,8000,253,,1,16/10/2025 10:34:55
1978716863428063233,1861246218268860418,4000,355,,1,16/10/2025 14:57:18
1978990596826902530,1725353550845112321,20000,422,442.0,0,17/10/2025 09:05:01
1978991933526421505,1861246218268860418,4000,340,340.0,0,17/10/2025 09:10:20
1978992505453326338,1716283930075017218,20000,624,624.0,0,17/10/2025 09:12:36
1979000443358195713,1887410778444939265,8000,243,,1,17/10/2025 09:44:08
1979013628815519745,1887410778444939265,8000,233,,1,17/10/2025 10:36:32
1979021352731193346,1952569722716639234,600,246,,1,17/10/2025 11:07:14
1979058160256987137,1952569722716639234,600,226,300.0,0,17/10/2025 13:33:30
1979071437884141569,1887410778444939265,8000,223,245.0,0,17/10/2025 14:26:15
1979374952070295554,1724003476613427201,20000,242,292.0,0,18/10/2025 10:32:19
1980180329808592898,1861246218268860418,3000,340,,1,20/10/2025 15:52:35
1980186114357788673,1887410778444939265,8000,245,,1,20/10/2025 16:15:34
1980438620644093953,1725353550845112321,15000,466,,1,21/10/2025 08:58:58
1980441969334464513,1861246218268860418,3000,325,,1,21/10/2025 09:12:15
1980450502054555650,1887410778444939265,8000,235,256.0,0,21/10/2025 09:46:09
1980452736007974914,1861246218268860418,3000,310,,1,21/10/2025 09:55:02
1980453160689643521,1725353550845112321,15000,446,456.0,0,21/10/2025 09:56:44
1980466802059423746,1861246218268860418,3000,295,295.0,0,21/10/2025 10:50:56
1980796822611066882,1726519887646756866,10000,866,,1,22/10/2025 08:42:18
1980802639892611074,1655474911924457474,8000,140,,1,22/10/2025 09:05:26
1980820777682108417,1726519887646756866,10000,826,888.0,0,22/10/2025 10:17:30
1980835823279702018,1655474911924457474,8000,110,,1,22/10/2025 11:17:17
1980882915020800002,1655474911924457474,8000,80,86.0,0,22/10/2025 14:24:25
1980907893149696002,1861246218268860418,3000,295,328.0,0,22/10/2025 16:03:40
1980915008648019969,1743193056012972034,4000,80,,1,22/10/2025 16:31:54
1980916303882649602,1743193301971152898,2800,234,,1,22/10/2025 16:37:03
1981163296689287170,1932632226344005633,10000,10,,1,23/10/2025 08:58:33
1981166913903194114,1743193056012972034,4000,60,62.0,0,23/10/2025 09:12:54
1981174641971228673,1743193301971152898,2800,214,,1,23/10/2025 09:43:36
1981180741655261186,1887410778444939265,7000,256,,1,23/10/2025 10:07:52
1981189534824853505,1743193301971152898,2800,194,210.0,0,23/10/2025 10:42:47
1981529387135442946,1726519887646756866,10000,888,,1,24/10/2025 09:13:15
1981530222045208577,1932632226344005633,10000,6,,1,24/10/2025 09:16:34
1981532460645916674,1724003476613427201,20000,292,,1,24/10/2025 09:25:28
1981532997814624257,1725353550845112321,15000,456,,1,24/10/2025 09:27:36
1981547442007744514,1726519887646756866,10000,848,878.0,0,24/10/2025 10:25:00
1981554450849112066,1724003476613427201,20000,272,272.0,0,24/10/2025 10:52:51
1981560263261069314,1725353550845112321,15000,436,,1,24/10/2025 11:15:57
1981600161724669954,1725353550845112321,15000,416,488.0,0,24/10/2025 13:54:29
1982253790420881410,1724003476613427201,20000,272,,1,26/10/2025 09:11:46
1982277845136003073,1724003476613427201,20000,252,,1,26/10/2025 10:47:21
1982292726010695681,1724003476613427201,20000,232,270.0,0,26/10/2025 11:46:29
1982624595080228865,1887410778444939265,7000,246,,1,27/10/2025 09:45:14
1982636862299549697,1887410778444939265,7000,236,236.0,0,27/10/2025 10:33:58
1982651028351594498,1725353550845112321,15000,488,,1,27/10/2025 11:30:15
1982685604331499522,1725353550845112321,15000,468,,1,27/10/2025 13:47:38
1982697455807213569,1725353550845112321,15000,448,,1,27/10/2025 14:34:44
1982700913541099521,1861246218268860418,3000,328,,1,27/10/2025 14:48:29
1982708143237738498,1725353550845112321,15000,428,462.0,0,27/10/2025 15:17:12
1982716770874929154,1833692999005302786,2000,840,,1,27/10/2025 15:51:29
1982978623454613505,1791687094248448001,2000,1400,,1,28/10/2025 09:12:00
1982979289505894401,1820711111772930050,500,310,,1,28/10/2025 09:14:39
1982979747398062081,1861246218268860418,3000,313,,1,28/10/2025 09:16:28
1982979766771552258,1820711429252382722,500,22,,1,28/10/2025 09:16:33
1982991869632876545,1861246218268860418,3000,298,,1,28/10/2025 10:04:39
1982995861612040193,1791687094248448001,2000,1350,,1,28/10/2025 10:20:30
1983005252163768321,1820711111772930050,500,290,,1,28/10/2025 10:57:49
1983007360724275202,1861246218268860418,3000,283,327.0,0,28/10/2025 11:06:12
1983010679941271553,1820711429252382722,500,12,,1,28/10/2025 11:19:23
1983024929401245698,1791687094248448001,2000,1300,1390.0,0,28/10/2025 12:16:00
1983049325385912322,1820711111772930050,500,270,,1,28/10/2025 13:52:57
1983077903330766850,1820711429252382722,500,2,2.0,0,28/10/2025 15:46:30
1983078817835839489,1820711111772930050,500,250,260.0,0,28/10/2025 15:50:08
1983337926212481025,1725353550845112321,15000,462,,1,29/10/2025 08:59:45
1983338782253150210,1724003476613427201,15000,272,272.0,0,29/10/2025 09:03:09
1983339472446844929,1749708581027266561,10000,452,,1,29/10/2025 09:05:54
1983341688704495617,1726519887646756866,5000,878,,1,29/10/2025 09:14:42
1983358828203503618,1725353550845112321,15000,442,,1,29/10/2025 10:22:49
1983359857544425474,1726519887646756866,5000,838,934.0,0,29/10/2025 10:26:54
1983368599375736833,1749708581027266561,10000,432,,1,29/10/2025 11:01:38
1983372598636212226,1725353550845112321,15000,422,442.0,0,29/10/2025 11:17:32
1983387102631718914,1749708581027266561,10000,412,412.0,0,29/10/2025 12:15:10
1983705033118896129,1716283930075017218,10000,806,,1,30/10/2025 09:18:29
1983705555070668802,1896748202077802498,2000,158,,1,30/10/2025 09:20:34
1983706099864621057,1896747805397307394,1500,31,,1,30/10/2025 09:22:44
1983730091648405505,1716283930075017218,10000,766,820.0,0,30/10/2025 10:58:04
1983748918302003201,1896748202077802498,2000,138,,1,30/10/2025 12:12:52
1983749373941829633,1896747805397307394,1500,21,,1,30/10/2025 12:14:41
1983773432318578690,1896748202077802498,2000,118,,1,30/10/2025 13:50:17
1983782720902582273,1896747805397307394,1500,11,,1,30/10/2025 14:27:12
1983787096354377730,1896748202077802498,2000,98,151.0,0,30/10/2025 14:44:35
1983796147037446145,1896747805397307394,1500,2,20.0,0,30/10/2025 15:20:33
1984059576490995713,1724003476613427201,20000,280,280.0,0,31/10/2025 08:47:20
1984060173709553666,1725353550845112321,20000,446,,1,31/10/2025 08:49:42
1984088905820221441,1725353550845112321,20000,426,446.0,0,31/10/2025 10:43:52
1984781922281553921,1749708581027266561,10000,453,,1,2/11/2025 08:37:41
1984806624911785985,1749708581027266561,10000,433,,1,2/11/2025 10:15:50
1984811176092336129,1861246218268860418,4000,330,,1,2/11/2025 10:33:55
1984816275682328578,1749708581027266561,10000,413,425.0,0,2/11/2025 10:54:11
1985144401683578881,1724003476613427201,20000,285,,1,3/11/2025 08:38:02
1985145936173891586,1716283930075017218,20000,820,872.0,0,3/11/2025 08:44:08
1985161426640338945,1861246218268860418,4000,315,318.0,0,3/11/2025 09:45:41
1985163446961078273,1887410778444939265,8000,310,,1,3/11/2025 09:53:43
1985170660094410753,1833746528491335682,2000,871,,1,3/11/2025 10:22:23
1985173887703613442,1724003476613427201,20000,265,265.0,0,3/11/2025 10:35:12
1985184198783434753,1833746528491335682,2000,845,871.0,0,3/11/2025 11:16:11
1985198222468218882,1749708581027266561,20000,433,,1,3/11/2025 12:11:54
1985237557674541058,1887410778444939265,8000,295,,1,3/11/2025 14:48:12
1985239259530166274,1749708581027266561,20000,413,,1,3/11/2025 14:54:58
1985250053810585601,1887410778444939265,8000,280,,1,3/11/2025 15:37:52
1985252025301237761,1749708581027266561,20000,393,395.0,0,3/11/2025 15:45:42
1985262421437349889,1887410778444939265,8000,265,265.0,0,3/11/2025 16:27:00
1985509692989026306,1725353550845112321,15000,463,,1,4/11/2025 08:49:35
1985523705219166210,1725353550845112321,15000,443,,1,4/11/2025 09:45:16
1985536600657145857,1725353550845112321,15000,423,,1,4/11/2025 10:36:30
1985546345619173377,1725353550845112321,15000,403,443.0,0,4/11/2025 11:15:14
1985547161742651393,1655436434881122305,14000,1118,,1,4/11/2025 11:18:28
1985625124353912834,1896748202077802498,2000,151,,1,4/11/2025 16:28:16
1985625463966707714,1716283930075017218,20000,872,,1,4/11/2025 16:29:37
1985625912627212289,1896747805397307394,1500,20,,1,4/11/2025 16:31:24
1985640064670281730,1891661416053948418,1500,80,,1,4/11/2025 17:27:38
1985876268049297409,1655474911924457474,6000,140,,1,5/11/2025 09:06:13
1985877253098369026,1887410778444939265,8000,265,,1,5/11/2025 09:10:08
1985888855629557762,1896748202077802498,2000,131,,1,5/11/2025 09:56:15
1985895665417646082,1716283930075017218,20000,832,,1,5/11/2025 10:23:18
1985901337064566785,1896747805397307394,1500,10,,1,5/11/2025 10:45:51
1985910794821627905,1655474911924457474,6000,110,,1,5/11/2025 11:23:25
1985922755361828865,1896748202077802498,2000,111,,1,5/11/2025 12:10:57
1985923112284516354,1716283930075017218,20000,792,,1,5/11/2025 12:12:22
1985924495154933762,1896747805397307394,1500,2,4.0,0,5/11/2025 12:17:52
1985953873289080833,1655474911924457474,6000,80,81.0,0,5/11/2025 14:14:35
1985955709534400514,1896748202077802498,2000,91,151.0,0,5/11/2025 14:21:54
1986003350196645889,1724003476613427201,20000,279,279.0,0,5/11/2025 17:31:12
1986004131201216514,1725353550845112321,20000,445,,1,5/11/2025 17:34:18
1986240743805857793,1891661416053948418,1500,55,55.0,0,6/11/2025 09:14:31
1986241098753028098,1887410778444939265,8000,255,,1,6/11/2025 09:15:55
1986253299303886849,1887410778444939265,8000,245,277.0,0,6/11/2025 10:04:24
1986253480367796226,1725353550845112321,20000,425,449.0,0,6/11/2025 10:05:08
1986334689869475842,1712396043176718338,3000,620,,1,6/11/2025 15:27:49
1986377883839672321,1743193056012972034,4500,62,,1,6/11/2025 18:19:27
1986378728857710593,1743193301971152898,2200,210,,1,6/11/2025 18:22:49
1986384509455872001,1716283930075017218,20000,770,846.0,0,6/11/2025 18:45:47
1986385084767580162,1892854125208829953,5000,1465,,1,6/11/2025 18:48:04
1986591788109185025,1749708581027266561,20000,439,,1,7/11/2025 08:29:26
1986603458848145410,1743193056012972034,4500,42,54.0,0,7/11/2025 09:15:48
1986603744656408578,1712396043176718338,3000,590,,1,7/11/2025 09:16:57
1986610194564825090,1743193301971152898,2200,190,,1,7/11/2025 09:42:34
1986612734308171777,1749708581027266561,20000,419,,1,7/11/2025 09:52:40
1986616931715956737,1712396043176718338,3000,560,630.0,0,7/11/2025 10:09:21
1986619286041706497,1892854125208829953,5000,1415,1415.0,0,7/11/2025 10:18:43
1986620533519990785,1749708581027266561,20000,399,423.0,0,7/11/2025 10:23:40
1986632845085687809,1743193301971152898,2200,170,,1,7/11/2025 11:12:35
1986674708463271938,1861246218268860418,4000,319,,1,7/11/2025 13:58:56
1986678005282684930,1743193301971152898,2200,150,,1,7/11/2025 14:12:02
1986694295418355713,1743193301971152898,2200,130,140.0,0,7/11/2025 15:16:46
1986694738039062530,1896748202077802498,4000,151,,1,7/11/2025 15:18:31
1987313730118266882,1724003476613427201,20000,279,279.0,0,9/11/2025 08:18:11
1987501907865022466,1716283930075017218,20000,846,,1,9/11/2025 20:45:56
1987695933788635137,1887410778444939265,7000,277,,1,10/11/2025 09:36:55
1987699195141013506,1861246218268860418,4000,304,318.0,0,10/11/2025 09:49:52
1987702686072815617,1725353550845112321,20000,476,,1,10/11/2025 10:03:45
1987706759916404737,1716283930075017218,20000,806,834.0,0,10/11/2025 10:19:56
1987721735297155073,1655436434881122305,14000,1068,1090.0,0,10/11/2025 11:19:26
1987722462119706626,1725353550845112321,20000,456,,1,10/11/2025 11:22:20
1987726119720566786,1952569529732517889,3000,715,,1,10/11/2025 11:36:52
1987736463536930818,1725353550845112321,20000,436,,1,10/11/2025 12:17:58
1987770419695173634,1952569529732517889,3000,685,,1,10/11/2025 14:32:54
1987781754856259585,1725353550845112321,20000,416,444.0,0,10/11/2025 15:17:56
1987788662556180482,1952569529732517889,3000,655,,1,10/11/2025 15:45:23
1987811275538022401,1952569529732517889,3000,625,,1,10/11/2025 17:15:15
1988053559659507714,1896747805397307394,1500,20,,1,11/11/2025 09:17:59
1988056006339637249,1887410778444939265,7000,267,,1,11/11/2025 09:27:45
1988057156963053570,1952569529732517889,3000,595,675.0,0,11/11/2025 09:32:17
1988067350585585666,1896748202077802498,4000,131,131.0,0,11/11/2025 10:12:47
1988068031958659074,1887410778444939265,7000,257,,1,11/11/2025 10:15:32
1988074571096698882,1896747805397307394,1500,10,,1,11/11/2025 10:41:29
1988081849736671233,1887410778444939265,7000,247,,1,11/11/2025 11:10:27
1988128511960068098,1896747805397307394,1500,2,7.0,0,11/11/2025 14:15:49
1988134928070782978,1887410778444939265,7000,237,272.0,0,11/11/2025 14:41:21
1988408983898292226,1724003476613427201,20000,279,,1,12/11/2025 08:50:19
1988409300618575873,1724003476613427201,20000,259,259.0,0,12/11/2025 08:51:35
1988449507044753410,1957681016184541185,2000,861,,1,12/11/2025 11:31:21
1988491329024557058,1957681016184541185,2000,821,,1,12/11/2025 14:17:32
1988505800291909633,1957681016184541185,2000,781,781.0,0,12/11/2025 15:15:02
1988538945510834178,1887410778444939265,7000,272,,1,12/11/2025 17:26:45
1988541291443781634,1861246218268860418,4000,318,,1,12/11/2025 17:36:04
1988548841044180994,1716283930075017218,10000,834,,1,12/11/2025 18:06:04
1988549654265200642,1892854125208829953,2000,1415,1415.0,0,12/11/2025 18:09:18
1988550076207988738,1791687094248448001,2000,1425,,1,12/11/2025 18:10:58
1988778886933278722,1887410778444939265,7000,262,,1,13/11/2025 09:20:11
1988784740541726721,1716283930075017218,10000,794,794.0,0,13/11/2025 09:43:26
1988784748661899265,1861246218268860418,4000,303,,1,13/11/2025 09:43:28
1988793265959534594,1887410778444939265,7000,252,262.0,0,13/11/2025 10:17:19
1988799145799122945,1791687094248448001,2000,1375,1405.0,0,13/11/2025 10:40:41
1988799641326780417,1861246218268860418,4000,288,314.0,0,13/11/2025 10:42:39
1988855827027787777,1957681103329595393,3000,335,,1,13/11/2025 14:25:55
1988868503342743553,1957681103329595393,3000,315,,1,13/11/2025 15:16:17
1988882802895290370,1957681103329595393,3000,295,,1,13/11/2025 16:13:06
1988897994978951169,1957681103329595393,3000,275,,1,13/11/2025 17:13:28
1988908208876748802,1957681103329595393,3000,255,293.0,0,13/11/2025 17:54:04
1988909477561434114,1749708581027266561,20000,423,423.0,0,13/11/2025 17:59:06
1988910587437187074,1725353550845112321,20000,473,,1,13/11/2025 18:03:31
1988911194009042945,1932632226344005633,15000,6,,1,13/11/2025 18:05:55
1989155763703316482,1725353550845112321,20000,453,,1,14/11/2025 10:17:47
1989165589888040962,1725353550845112321,20000,433,,1,14/11/2025 10:56:50
1989174997753856001,1725353550845112321,20000,413,423.0,0,14/11/2025 11:34:13
1989519013833916417,1724003476613427201,20000,259,263.0,0,15/11/2025 10:21:13
1989990054414835714,1724003476613427201,20000,263,269.0,0,16/11/2025 17:32:57
1990224441102360578,1716283930075017218,10000,794,,1,17/11/2025 09:04:19
1990224943223463937,1896748202077802498,3000,131,,1,17/11/2025 09:06:19
1990225458762145793,1896747805397307394,1000,7,,1,17/11/2025 09:08:22
